680,Lucrative Lemon Lot,10:00,16:00,613 street ,grey,PA,farm680.contact@yahoo.com,251-903-7782,Spring
681,Cash Cow Cabbage Crop,10:00,16:00,5334 street ,blue,NY,farm681.contact@gmail.com,810-531-4982,"Summer, Fall"
682,Golden Gourd Garden,12:00,17:00,1072 street ,blue,PA,farm682.contact@gmail.com,751-340-9048,"Spring, Fall"
683,Pecuniary Peanut Pasture,8:00,18:00,6919 street ,green,PA,farm683.contact@gmail.com,920-858-4953,Summer
684,Prosperous Pecan Patch,8:00,17:00,7373 street ,blue,NY,farm684.contact@gmail.com,174-734-9548,"Summer, Fall"
685,Cash Cane Cabin,9:00,17:00,4919 avenue ,black,NJ,farm685.contact@gmail.com,395-947-1508,Summer
686,Lucky Legume Land,12:00,18:00,3272 avenue ,blue,NY,farm686.contact@yahoo.com,188-388-1555,"Spring, Summer, Fall"
687,Moneyed Mustard Meadows,11:00,16:00,927 avenue ,blue,NJ,farm687.contact@gmail.com,837-344-4836,All
688,Fruitful Fig Farm,9:00,16:00,6318 avenue ,orange,NY,farm688.contact@gmail.com,807-164-1165,"Summer, Fall"
689,Bountiful Beetroot Barn,12:00,17:00,2221 avenue ,grey,PA,farm689.contact@gmail.com,928-361-2058,All
690,Affluent Artichoke Acres,11:00,17:00,1024 avenue ,black,NJ,farm690.contact@yahoo.com,708-438-3367,"Spring, Fall"
691,Opulent Onion Orchard,8:00,19:00,7686 avenue ,black,PA,farm691.contact@gmail.com,310-551-8050,"Spring, Fall"
692,Lucrative Lettuce Land,9:00,16:00,752 avenue ,yellow,NY,farm692.contact@gmail.com,945-850-9115,Fall
693,Profitable Pumpkin Patch,8:00,17:00,3299 street ,brown,NJ,farm693.contact@gmail.com,577-853-2717,"Spring, Summer, Fall"
694,Cash Cauliflower Crop,11:00,17:00,5725 avenue ,blue,PA,farm694.contact@gmail.com,788-649-5187,Fall
695,Greenback Grape Grove,9:00,16:00,3618 street ,green,NJ,farm695.contact@gmail.com,149-341-9309,All
696,Fortune Flax Fields,12:00,19:00,3125 street ,black,PA,farm696.contact@gmail.com,320-376-7218,All
697,Dollar Dill Dell,12:00,18:00,3483 street ,blue,NJ,farm697.contact@gmail.com,132-881-2443,Spring
698,Wealthy Watermelon Woods,9:00,18:00,5340 avenue ,green,NY,farm698.contact@gmail.com,665-497-7125,Summer
699,Rich Radish Range,11:00,16:00,727 avenue ,black,NY,farm699.contact@yahoo.com,383-602-5025,Summer
700,Treasury Tomato Trail,11:00,17:00,5741 avenue ,black,NJ,farm700.contact@yahoo.com,390-833-6237,All
701,Currency Carrot Country,12:00,18:00,9 avenue ,orange,NY,farm701.contact@yahoo.com,920-486-7007,All
702,Banknote Broccoli Barn,9:00,17:00,8048 avenue ,orange,NJ,farm702.contact@gmail.com,594-792-9972,Fall
703,Capital Cashew Cabin,9:00,19:00,1481 street ,grey,NJ,farm703.contact@gmail.com,851-968-2535,All
704,DAIRY FARM NAMES,11:00,19:00,8317 avenue ,blue,NJ,farm704.contact@yahoo.com,759-694-9802,Fall
705,Milky Way Dairy,10:00,19:00,8510 street ,orange,PA,farm705.contact@gmail.com,871-483-2992,All
706,Creamy Acres,9:00,19:00,3077 street ,grey,NJ,farm706.contact@gmail.com,615-760-2604,"Spring, Fall"
707,Dairy Delights Farmstead,10:00,16:00,8802 avenue ,orange,NJ,farm707.contact@yahoo.com,757-707-3929,All
708,Moo-licious Ranch,12:00,16:00,8826 avenue ,grey,PA,farm708.contact@yahoo.com,582-837-4456,Spring
709,Velvet Valley Dairy,11:00,19:00,6041 avenue ,orange,NY,farm709.contact@gmail.com,292-740-2940,All
710,Dairy Dream Farm,9:00,17:00,1506 street ,brown,PA,farm710.contact@yahoo.com,591-835-6555,Spring
711,Milky Morning Homestead,10:00,16:00,3336 street ,blue,NY,farm711.contact@yahoo.com,522-776-1192,"Spring, Summer, Fall"
712,Creamland Ranch,8:00,19:00,4558 street ,brown,PA,farm712.contact@yahoo.com,654-872-8865,"Spring, Summer, Fall"
713,Milky Haven Farmstead,9:00,16:00,1532 street ,green,NY,farm713.contact@gmail.com,464-690-8475,All
714,Cheddar Charm Dairy,11:00,18:00,4204 street ,yellow,NY,farm714.contact@gmail.com,728-864-4676,"Summer, Fall"
715,Dairyland Delights,9:00,16:00,8068 street ,yellow,NY,farm715.contact@yahoo.com,801-797-8137,"Spring, Fall"
716,Moo-tiful Meadows,12:00,18:00,1965 avenue ,brown,NJ,farm716.contact@yahoo.com,137-704-3073,All
717,Creamy Crest Farm,11:00,16:00,1801 avenue ,grey,PA,farm717.contact@yahoo.com,737-944-1850,"Spring, Summer, Fall"
718,Butter Bliss Ranch,9:00,19:00,6581 street ,blue,NJ,farm718.contact@gmail.com,846-279-7918,"Summer, Fall"
719,Milky Mornings Farmstead,10:00,18:00,1553 street ,grey,NY,farm719.contact@yahoo.com,973-246-4616,Summer
720,Dairy Daze Homestead,8:00,18:00,5105 street ,brown,NJ,farm720.contact@gmail.com,965-558-7402,All
721,Cowbell Creek Dairy,9:00,16:00,8464 street ,yellow,NY,farm721.contact@yahoo.com,196-544-2632,All
722,Creamy Delights Farm,11:00,16:00,6924 street ,black,PA,farm722.contact@yahoo.com,787-447-1470,All
723,Milky Whey Ranch,12:00,17:00,3859 avenue ,orange,PA,farm723.contact@yahoo.com,155-767-5491,Fall
724,Buttercup Fields,11:00,16:00,7480 avenue ,yellow,NY,farm724.contact@gmail.com,442-699-7904,"Spring, Summer, Fall"
725,Dairylicious Farmstead,10:00,17:00,501 street ,green,NY,farm725.contact@yahoo.com,484-514-7165,Fall
726,Moo Haven Dairy,11:00,19:00,7755 avenue ,green,NY,farm726.contact@yahoo.com,730-172-6567,All
727,Creamlandia Ranch,12:00,17:00,254 avenue ,red,NJ,farm727.contact@gmail.com,632-211-5785,All
728,Milky Trails Farm,12:00,16:00,6244 street ,orange,NY,farm728.contact@gmail.com,965-749-3070,"Summer, Fall"
729,Butter Bliss Homestead,11:00,18:00,2346 avenue ,blue,NY,farm729.contact@yahoo.com,157-205-7463,Summer
730,Dairy Delights Acres,9:00,17:00,540 street ,blue,NY,farm730.contact@gmail.com,433-271-2866,Summer
731,Moo-tastic Meadows,10:00,18:00,4782 avenue ,blue,PA,farm731.contact@yahoo.com,125-343-1411,All
732,Creamy Crest Ranch,9:00,16:00,6867 street ,black,NY,farm732.contact@gmail.com,588-461-2595,All
733,Milky Morning Farmstead,8:00,17:00,1447 street ,blue,PA,farm733.contact@gmail.com,204-608-6631,Fall
734,Cheddar Charm Dairyland,9:00,16:00,1473 avenue ,red,PA,farm734.contact@gmail.com,768-439-1731,All
735,Dairylandia Farm,10:00,17:00,7417 street ,red,PA,farm735.contact@yahoo.com,759-117-4677,"Spring, Fall"
736,Moo-tiful Fields,9:00,16:00,6993 avenue ,orange,PA,farm736.contact@gmail.com,585-272-5051,Summer
737,Creamy Delights Homestead,12:00,19:00,2176 street ,red,NY,farm737.contact@yahoo.com,280-294-5079,"Summer, Fall"
738,Buttercup Valley Dairy,11:00,16:00,7989 street ,grey,NY,farm738.contact@gmail.com,118-406-9399,"Summer, Fall"
739,Milky Way Haven,8:00,19:00,8046 street ,orange,NY,farm739.contact@yahoo.com,242-648-3946,"Spring, Fall"
740,Creamland Delights Ranch,12:00,18:00,7332 avenue ,black,PA,farm740.contact@yahoo.com,158-308-2810,Spring
741,Dairy Delight Farmstead,8:00,19:00,5597 avenue ,black,NY,farm741.contact@gmail.com,496-389-1494,All
742,Moo-tastic Mornings,10:00,19:00,2168 street ,brown,PA,farm742.contact@gmail.com,888-424-8858,Fall
743,Creamy Crest Acres,11:00,19:00,2963 avenue ,blue,NY,farm743.contact@gmail.com,568-576-5979,"Summer, Fall"
744,Milky Whey Homestead,12:00,17:00,4125 avenue ,orange,PA,farm744.contact@yahoo.com,561-931-2394,"Spring, Summer, Fall"
745,Dairylicious Delights,12:00,17:00,6853 street ,grey,PA,farm745.contact@yahoo.com,341-866-7908,"Summer, Fall"
746,Moo Haven Farmstead,8:00,18:00,1103 avenue ,blue,PA,farm746.contact@gmail.com,589-412-3209,Fall
747,Milky Trails Dairy,11:00,19:00,6818 avenue ,blue,PA,farm747.contact@gmail.com,605-899-5641,Summer
748,Buttercup Bliss Homestead,10:00,18:00,5865 avenue ,black,NY,farm748.contact@gmail.com,552-579-3731,"Summer, Fall"
749,Moo-tiful Valley Ranch,11:00,18:00,5665 avenue ,black,NY,farm749.contact@gmail.com,213-629-3569,All
750,Creamy Crest Farmstead,10:00,19:00,781 avenue ,black,NY,farm750.contact@yahoo.com,218-888-9620,Fall
751,Feathered Haven Farms,11:00,19:00,3590 avenue ,blue,NJ,farm751.contact@yahoo.com,482-250-8184,Summer
752,Eggcellent Acres,9:00,19:00,5701 avenue ,blue,NJ,farm752.contact@yahoo.com,963-228-5646,Spring
753,Feathered Friends Farmstead,9:00,18:00,4442 avenue ,yellow,NY,farm753.contact@yahoo.com,707-146-1819,All
754,Happy Hen Homestead,10:00,19:00,1389 street ,black,PA,farm754.contact@yahoo.com,479-550-8781,Summer
755,Pecking Paradise Ranch,12:00,19:00,866 avenue ,yellow,PA,farm755.contact@gmail.com,613-786-9114,Summer
756,Poultry Palace,11:00,17:00,5015 street ,blue,PA,farm756.contact@gmail.com,596-654-8466,"Spring, Fall"
757,Feathered Flock Farm,9:00,18:00,474 street ,red,NY,farm757.contact@yahoo.com,502-533-7926,Spring
758,Sunny Side Poultry,10:00,17:00,6398 street ,blue,NY,farm758.contact@yahoo.com,841-745-3399,Summer
759,Cluck and Coop Farmstead,12:00,19:00,5366 street ,brown,NJ,farm759.contact@gmail.com,321-990-8812,All
760,Eggstraordinary Acres,12:00,17:00,3102 avenue ,brown,NJ,farm760.contact@gmail.com,206-819-8762,Fall
761,Feathered Meadows Ranch,10:00,17:00,5432 avenue ,blue,NY,farm761.contact@gmail.com,393-883-6505,Summer
762,Poultry Paradise Farm,10:00,16:00,5670 avenue ,blue,NJ,farm762.contact@gmail.com,699-352-9194,Summer
763,Clucking Good Homestead,10:00,16:00,4781 avenue ,green,PA,farm763.contact@yahoo.com,314-144-6569,Summer
764,Nesting Grounds Farmstead,11:00,17:00,7650 avenue ,grey,NY,farm764.contact@gmail.com,433-955-6400,Fall
765,Feathered Crest Ranch,10:00,16:00,4260 street ,green,NJ,farm765.contact@yahoo.com,175-693-3848,All
766,Coop Dreams Farm,12:00,16:00,2155 avenue ,yellow,NY,farm766.contact@yahoo.com,282-376-4300,Spring
767,Eggcellent Adventure Farm,11:00,19:00,2414 avenue ,green,PA,farm767.contact@yahoo.com,933-752-3927,Fall
768,Feathered Fields,9:00,18:00,1235 street ,black,NJ,farm768.contact@yahoo.com,584-375-5445,"Spring, Fall"
769,Chickadee Haven Homestead,11:00,16:00,8395 avenue ,green,NY,farm769.contact@yahoo.com,124-322-1068,Summer
770,Poultry Pals Farmstead,8:00,19:00,3058 avenue ,blue,NY,farm770.contact@yahoo.com,371-950-8202,All
771,Feathered Serenade Ranch,8:00,17:00,7621 avenue ,black,NJ,farm771.contact@gmail.com,567-655-9040,"Summer, Fall"
772,The Eggery,12:00,18:00,7565 street ,black,NJ,farm772.contact@yahoo.com,123-883-4067,Summer
773,Cluck-A-Lot Farms,9:00,19:00,5802 avenue ,green,NY,farm773.contact@yahoo.com,888-965-3475,"Summer, Fall"
774,Eggceptional Homestead,11:00,18:00,8079 street ,brown,NY,farm774.contact@gmail.com,896-173-7625,"Spring, Summer, Fall"
775,Feathered Bliss Ranch,11:00,17:00,6138 street ,red,PA,farm775.contact@gmail.com,610-461-6298,"Spring, Summer, Fall"
776,Coopville Poultry,8:00,18:00,4613 avenue ,orange,PA,farm776.contact@gmail.com,312-687-8819,Summer
777,Fluffy Feathers Farmstead,10:00,19:00,4432 street ,orange,NY,farm777.contact@yahoo.com,418-136-3139,Summer
778,Feathered Haven Acres,11:00,17:00,4008 avenue ,red,NY,farm778.contact@gmail.com,163-114-2374,"Spring, Summer, Fall"
779,Clucking Acres,8:00,16:00,4230 avenue ,grey,NJ,farm779.contact@yahoo.com,427-830-5398,All
780,Eggstravaganza Homestead,11:00,19:00,563 street ,grey,NY,farm780.contact@gmail.com,533-192-5350,Summer
781,Feathered Trails Ranch,12:00,16:00,7862 street ,orange,NY,farm781.contact@yahoo.com,488-267-8203,"Summer, Fall"
782,Poultry Promenade Farm,11:00,16:00,5298 street ,green,NY,farm782.contact@yahoo.com,271-307-1413,"Spring, Summer, Fall"
783,Cluck 'n' Cackle Farmstead,9:00,18:00,8667 avenue ,black,NJ,farm783.contact@yahoo.com,739-719-5185,Spring
784,Eggsquisite Acres,10:00,16:00,1232 street ,blue,NJ,farm784.contact@yahoo.com,731-735-9064,Fall
785,Feathered Symphony Ranch,8:00,18:00,7793 avenue ,black,NJ,farm785.contact@yahoo.com,335-256-6315,Summer
786,The Hen House,8:00,19:00,7682 street ,orange,PA,farm786.contact@yahoo.com,579-276-7970,"Spring, Fall"
787,Poultry Passion Farmstead,9:00,19:00,8656 avenue ,grey,NY,farm787.contact@gmail.com,429-332-8147,Spring
788,Fluffy Feathers Ranch,10:00,16:00,3815 street ,blue,NY,farm788.contact@gmail.com,529-457-2790,All
789,Feathered Bliss Homestead,8:00,19:00,2248 street ,yellow,PA,farm789.contact@yahoo.com,517-639-9490,Summer
790,Cluckville Farms,12:00,19:00,2426 avenue ,brown,PA,farm790.contact@yahoo.com,494-921-3247,All
791,Eggstreme Acres,8:00,16:00,4768 street ,red,NJ,farm791.contact@yahoo.com,982-209-1552,Summer
792,Feathered Retreat Ranch,8:00,19:00,6668 street ,brown,NY,farm792.contact@yahoo.com,572-767-9417,Spring
793,Cluck 'n' Cozy Farmstead,8:00,18:00,4619 street ,grey,NY,farm793.contact@yahoo.com,547-346-3588,Summer
794,Hen Haven Homestead,9:00,17:00,3905 street ,brown,NJ,farm794.contact@yahoo.com,682-822-8874,Spring
795,Poultry Point Ranch,12:00,16:00,2093 street ,yellow,NY,farm795.contact@gmail.com,519-781-1782,Spring
796,Feathered Delights Farm,11:00,16:00,1141 avenue ,green,NY,farm796.contact@gmail.com,629-724-8422,"Spring, Summer, Fall"
797,The Coop Connection,9:00,16:00,6478 avenue ,red,NY,farm797.contact@yahoo.com,684-108-2131,All
798,Eggstatic Homestead,10:00,16:00,463 street ,green,NJ,farm798.contact@yahoo.com,423-285-5549,"Spring, Summer, Fall"
799,Feathered Trails Farmstead,10:00,18:00,7113 avenue ,blue,NJ,farm799.contact@yahoo.com,449-107-1984,"Spring, Summer, Fall"
800,FRUIT-ORCHARD NAME IDEAS,9:00,18:00,4891 avenue ,yellow,NY,farm800.contact@yahoo.com,851-227-9146,"Summer, Fall"
801,Orchard Oasis,8:00,19:00,6478 avenue ,green,PA,farm801.contact@yahoo.com,846-609-8418,"Spring, Summer, Fall"
802,Fruitful Haven,8:00,17:00,8122 avenue ,orange,NJ,farm802.contact@yahoo.com,751-337-3378,"Spring, Fall"
803,Blossom Grove Farmstead,12:00,16:00,6758 avenue ,blue,NJ,farm803.contact@gmail.com,295-666-2729,Fall
804,Juicy Harvest Homestead,11:00,18:00,4091 avenue ,blue,NJ,farm804.contact@gmail.com,564-339-7631,Summer
805,Sweet Serenade Orchards,12:00,16:00,5476 avenue ,green,PA,farm805.contact@yahoo.com,377-815-2634,"Spring, Fall"
806,Orchard Bliss Ranch,10:00,18:00,7337 street ,yellow,NY,farm806.contact@gmail.com,126-243-6992,"Spring, Fall"
807,Fruitlandia,8:00,17:00,5861 avenue ,red,NY,farm807.contact@yahoo.com,371-254-8704,"Summer, Fall"
808,Sunny Citrus Grove,8:00,17:00,4724 street ,brown,NJ,farm808.contact@gmail.com,685-128-7520,"Spring, Fall"
809,Orchard Delights,8:00,16:00,4778 street ,orange,NY,farm809.contact@yahoo.com,229-712-8412,"Summer, Fall"
810,Berry Breeze Farmstead,10:00,19:00,3888 street ,green,PA,farm810.contact@yahoo.com,590-956-5894,"Summer, Fall"
811,Fruity Fields,11:00,19:00,717 street ,grey,NY,farm811.contact@yahoo.com,972-162-9837,"Spring, Fall"
812,Peachy Paradise Ranch,8:00,17:00,8816 street ,red,NJ,farm812.contact@yahoo.com,380-179-2488,"Summer, Fall"
813,Grove of Gold Farm,8:00,19:00,3717 avenue ,blue,NY,farm813.contact@gmail.com,996-569-7717,"Spring, Fall"
814,Fruit Haven Homestead,10:00,18:00,1415 avenue ,grey,NJ,farm814.contact@gmail.com,835-571-4602,"Summer, Fall"
815,Orchard Whisper,12:00,19:00,3185 street ,grey,PA,farm815.contact@yahoo.com,314-550-9401,"Spring, Summer, Fall"
816,Berryland Ranch,11:00,18:00,3639 avenue ,red,PA,farm816.contact@gmail.com,760-548-2532,"Summer, Fall"
817,Harvest Moon Orchards,11:00,19:00,4299 street ,brown,NJ,farm817.contact@yahoo.com,549-162-4408,Summer
818,Citrus Sunrise Farmstead,11:00,19:00,8388 avenue ,brown,NJ,farm818.contact@yahoo.com,355-207-9151,"Spring, Fall"
819,Apple Orchard Vista,11:00,19:00,7411 street ,brown,NJ,farm819.contact@gmail.com,250-686-2890,"Summer, Fall"
820,Fruitful Meadows,12:00,18:00,8923 street ,yellow,NY,farm820.contact@yahoo.com,348-517-1748,Spring
821,Tangerine Trails Ranch,11:00,18:00,5401 street ,brown,NY,farm821.contact@yahoo.com,837-420-7717,"Summer, Fall"
822,Orchard Oasis Farm,11:00,17:00,5239 street ,orange,NY,farm822.contact@gmail.com,559-559-6793,Summer
823,Cherry Blossom Homestead,10:00,17:00,1864 avenue ,blue,NJ,farm823.contact@yahoo.com,279-289-9130,"Summer, Fall"
824,Berry Patch Acres,10:00,18:00,1261 street ,green,NJ,farm824.contact@yahoo.com,873-369-9644,"Summer, Fall"
825,Sunny Orchard Ranch,11:00,19:00,2402 avenue ,blue,PA,farm825.contact@gmail.com,613-819-4979,Fall
826,Citrus Delight Farmstead,8:00,17:00,3481 avenue ,green,PA,farm826.contact@gmail.com,394-172-7812,Fall
827,Applewood Grove,11:00,18:00,2335 street ,grey,PA,farm827.contact@gmail.com,942-593-8086,All
828,Pomegranate Paradise,10:00,17:00,118 street ,brown,NJ,farm828.contact@yahoo.com,785-924-7695,"Spring, Summer, Fall"
829,Fruitful Harvest Homestead,9:00,19:00,3573 avenue ,grey,NJ,farm829.contact@gmail.com,873-827-3960,Fall
830,Peach Blossom Ranch,9:00,16:00,8483 avenue ,orange,NY,farm830.contact@yahoo.com,892-612-6970,All
831,Orchard Song,10:00,19:00,8175 street ,brown,PA,farm831.contact@gmail.com,164-379-9569,"Spring, Fall"
832,Berry Bliss Farmstead,8:00,16:00,4334 avenue ,orange,NY,farm832.contact@gmail.com,175-666-6704,All
833,Citrus Hill Farm,8:00,18:00,5077 avenue ,blue,PA,farm833.contact@yahoo.com,183-429-9760,All
834,Apricot Acres,10:00,18:00,769 avenue ,blue,PA,farm834.contact@yahoo.com,857-746-5080,"Spring, Summer, Fall"
835,Apple Blossom Haven,11:00,19:00,1241 street ,red,NY,farm835.contact@gmail.com,194-709-6152,All
836,Fruitland Farmstead,12:00,18:00,8184 street ,brown,NY,farm836.contact@yahoo.com,972-488-6590,Fall
837,Berryville Ranch,9:00,18:00,1947 street ,brown,PA,farm837.contact@yahoo.com,952-937-1808,"Summer, Fall"
838,Juicy Gems Orchard,8:00,19:00,6119 street ,brown,PA,farm838.contact@yahoo.com,463-675-2353,All
839,Orchard Serenity,10:00,18:00,2450 avenue ,brown,PA,farm839.contact@gmail.com,618-833-7553,"Spring, Summer, Fall"
840,Tropical Treasures Farm,9:00,17:00,3504 street ,blue,NY,farm840.contact@gmail.com,806-870-9811,All
841,Fruitful Vine Ranch,9:00,19:00,5164 street ,brown,NJ,farm841.contact@gmail.com,509-927-9415,Summer
842,Plum Perfect Homestead,8:00,17:00,4779 avenue ,red,NJ,farm842.contact@gmail.com,757-174-2611,"Spring, Summer, Fall"
843,Blossom Breeze Farmstead,8:00,17:00,8031 street ,blue,PA,farm843.contact@gmail.com,352-995-8030,Summer
844,Grove of Delights,8:00,19:00,2802 avenue ,green,NJ,farm844.contact@gmail.com,511-544-9958,"Spring, Summer, Fall"
845,Heavenly Harvest Orchards,10:00,16:00,3787 avenue ,red,NY,farm845.contact@gmail.com,380-635-3166,All
846,Orchard of Eden,11:00,17:00,4688 avenue ,grey,NY,farm846.contact@gmail.com,450-791-2695,Fall
847,Berrylicious Farmstead,10:00,19:00,5495 street ,black,NJ,farm847.contact@gmail.com,444-844-1052,"Spring, Summer, Fall"
848,Orchard Retreat,8:00,19:00,5187 avenue ,yellow,NY,farm848.contact@gmail.com,603-924-4598,"Spring, Fall"
849,Exotic Fruit Haven Ranch,9:00,17:00,7264 avenue ,yellow,PA,farm849.contact@gmail.com,405-177-5947,"Spring, Fall"
